 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C20, C21, C22, C23
Time(s)/Cell Status, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided
73.99224100000001, 0.01702662, 0.01529374, -0.002332638, -0.001250112, -0.006963526, -0.004958333, -0.008086162, 0.05041248, -0.0007047843, -0.002907939, -0.005297463, 0.03173741, 0.01426167, -0.007981448, -0.005407231, -0.006664518, -0.01767617, 0.007914448, 0.02599426, 0.00518157, 0.006789317, 0.01273808, -0.001246144, 0.006111921
74.042202, 0.01495515, 0.01320926, -0.0007749053, -0.004839547, -0.007679794, -0.009107436, -0.01087247, 0.05505949, -0.008403582, -0.005337393, -0.01132122, 0.02805193, 0.01009603, -0.00885329, -0.009840935, -0.005858393, -0.01521242, 0.006156691, 0.03224419, 0.00537689, 0.010181, 0.02830221, 0.001751074, 0.007825398
74.092163, 0.01360966, 0.0139631, 0.001961412, -0.004128087, -0.00775712, -0.006677377, -0.008998727, 0.05672301, 0.001363028, -0.003497622, -0.0106167, 0.04092174, 0.009560607, -0.006219153, -0.009623539, -0.003951414, -0.02508355, 0.009719259, 0.02776369, 0.003364207, 0.01129922, 0.01513267, -0.005112214, 0.001197251
74.142124, 0.01351315, 0.008758835, -0.002829678, -0.005809931, -0.006883647, -0.007190149, -0.01262601, 0.06381041, -0.006920625, -0.004164323, -0.01160566, 0.02926874, 0.008201608, -0.009527359, -0.008674365, -0.008672275, -0.02210253, 0.008219086, 0.02739622, 0.002205831, 0.006257248, 0.02306319, -0.0001052801, 0.007320391
74.19208500000001, 0.01684273, 0.01223596, -0.001177457, -0.00443266, -0.008261123, -0.001083489, -0.009809108, 0.06327885, -0.006305106, -0.006885774, -0.0155744, 0.03096084, 0.007633271, -0.01203278, -0.006416108, -0.0116572, -0.01790575, 0.0002660952, 0.02506974, 0.003538876, 0.01510831, 0.02108993, 0.001240053, 0.001745836
74.242046, 0.01171167, 0.0089802, -0.00198453, -0.003728697, -0.008652523, -0.01086742, -0.01686235, 0.05809603, -0.01375821, -0.01103541, -0.01223378, 0.03282308, 0.006217115, -0.01092582, -0.006997161, -0.01085069, -0.0225139, -0.0008580638, 0.02978519, 0.009467365, 0.008961523, 0.0259168, 0.001673266, 0.007878385
74.292007, 0.01099475, 0.01043454, -0.00475269, -0.003591152, -0.009700695, -0.007325327, -0.01415551, 0.0646722, -0.01116983, -0.006078822, -0.01004473, 0.02888817, 0.007137116, -0.0101465, -0.007049583, -0.01008939, -0.01954714, 0.004424618, 0.0245941, 0.002262702, 0.008831888, 0.02182162, 0.0005921964, 0.003397119
74.34196799999999, 0.004582348, 0.003721274, -0.002145693, -0.007480931, -0.007273917, -0.00737834, -0.02236305, 0.06273037, -0.01202334, -0.006505604, -0.01492174, 0.02891872, 0.007614741, -0.01290269, -0.009283844, -0.006891391, -0.01774768, -0.002242237, 0.02798472, -0.004140772, -0.00271799, 0.02080403, -0.003569143, 0.009326815
74.391929, 0.008815764, 0.003396267, -0.01111043, -0.003742196, -0.006629027, -0.01222936, -0.02337618, 0.06060923, -0.01638518, -0.01600409, -0.01941171, 0.02723206, 0.008737142, -0.01483205, -0.01099314, -0.007798021, -0.01974899, -0.0003618856, 0.02576966, -0.001889296, 0.003217473, 0.01815483, -0.002057934, 0.003168164
74.44189, 0.004101277, -0.00142643, -0.003809826, -0.002935123, -0.01087597, -0.0129657, -0.02350236, 0.06635191, -0.02365156, -0.01686132, -0.02158055, 0.0322902, 0.004091199, -0.01063935, -0.009446508, -0.005133834, -0.02411005, -0.006096062, 0.03386962, 0.001276561, -0.003651218, 0.01314585, -0.007743835, 0.0009266592
74.491851, 0.005970657, 0.003327183, -0.01050522, -0.004496431, -0.006214126, -0.01519273, -0.01981796, 0.06289117, -0.01762135, -0.01579274, -0.02490613, 0.0224931, 0.01035737, -0.01244895, -0.01049531, -0.006405585, -0.02570498, -0.005931816, 0.02857679, 0.001907388, -0.003214611, 0.01594342, -0.00360031, 0.003435023
74.54181199999999, -0.003150247, -0.0004921268, -0.004942873, -0.0006683921, -0.01041853, -0.009117487, -0.02156728, 0.05697298, -0.01770013, -0.01101983, -0.01956558, 0.02945253, 0.00357641, -0.008463021, -0.006320572, -0.007754614, -0.02660521, -0.003424378, 0.02970777, 0.0008988346, 0.0008644044, 0.01550924, -0.004814079, 0.008356087
74.591773, 0.005826592, 0.0006175679, -0.006541613, -0.006717318, -0.008919088, -0.01247017, -0.01889911, 0.04920899, -0.01675793, -0.0143135, -0.01833653, 0.01645114, 0.006734942, -0.007761032, -0.006394053, -0.01015614, -0.02220879, -0.001449303, 0.02059389, 0.002472227, 0.004957424, 0.01600273, 0.0006962697, 0.001400524
74.641734, 0.002436058, -0.00791353, -0.004506775, -0.007205434, -0.006924718, -0.009156926, -0.01676346, 0.05066321, -0.01573972, -0.01236417, -0.02111869, 0.02389245, 0.004195221, -0.01194489, -0.008248978, -0.0103197, -0.02145294, -0.00703181, 0.02144332, 0.003579926, 0.001381462, 0.01471696, -0.006955794, 0.000745575
74.691695, -0.002146024, -0.003551039, -0.007059004, -0.01023232, -0.005198911, -0.01226718, -0.0202058, 0.04639649, -0.01823915, -0.01205183, -0.02837775, 0.0166343, 0.007971894, -0.01103383, -0.004090743, -0.01017988, -0.02461719, -0.002622398, 0.0213222, 0.003038383, -0.00179802, 0.01344204, -0.00105241, 0.006787373
74.74165600000001, 0.0001279169, -0.007901864, -0.007814322, -0.007783164, -0.008862497, -0.01281924, -0.01978221, 0.04109239, -0.01317422, -0.01261338, -0.02085004, 0.01773025, 0.0008679716, -0.008769894, -0.009723173, -0.006990947, -0.01791096, -0.006501711, 0.01720483, 0.0007028925, -0.001058792, 0.01063814, -0.001360943, 0.00300114
74.791617, -0.001327378, -0.007194752, -0.007950334, -0.0136064, -0.007917812, -0.01241889, -0.01770063, 0.04539897, -0.01017356, -0.008020354, -0.0260784, 0.02515528, 0.004154121, -0.008280503, -0.007959572, -0.006029671, -0.02327401, -0.008414976, 0.01900897, 0.002594469, -0.000334571, 0.01292919, -0.003610315, 0.002652907
74.841578, 0.0007494033, -0.01082001, -0.01109306, -0.01183415, -0.01167103, -0.009713393, -0.02616118, 0.04410545, -0.00614753, -0.0130671, -0.02780768, 0.01782648, 0.003123859, -0.009945938, -0.00809845, -0.0105537, -0.02509748, -0.01004521, 0.0133979, 0.002607959, -0.001447568, 0.008329186, -0.001169697, 0.009448664
74.89153899999999, -0.01034294, -0.01294606, -0.01180394, -0.005996772, -0.007842119, -0.0152283, -0.02076786, 0.04105953, -0.01411445, -0.005725889, -0.02465814, 0.0164506, -0.003484209, -0.01181938, -0.008469813, -0.004791132, -0.02191676, -0.009253196, 0.01794278, 4.318138e-05, -0.00657712, 0.01451031, 0.002302893, 0.009872852
74.9415, -0.004026057, -0.009279332, -0.0130625, -0.01361898, -0.007110778, -0.01521112, -0.01465804, 0.03346404, -0.009313615, -0.01222137, -0.02379247, 0.008440596, -0.01279408, -0.01094246, -0.008363286, -0.00964955, -0.02333019, -0.007287159, 0.01602964, 0.001059039, -0.007593067, 0.0122498, -0.005722233, -0.002064951
74.991461, -0.009531907, -0.0104531, -0.01453131, -0.01118135, -0.006831206, -0.01303645, -0.0203477, 0.03038795, -0.01362147, -0.01184231, -0.02604591, 0.009977601, -0.005072984, -0.006564057, -0.009861953, -0.01280594, -0.02817057, -0.01378936, 0.01312439, -0.002261901, -0.006856937, 0.0114359, -0.003765959, 0.002241659
75.041422, -0.007288511, -0.01711537, -0.008910337, -0.008029437, -0.003773367, -0.02276354, -0.02336086, 0.02880919, -0.01000835, -0.01397359, -0.02724201, 0.004657563, -0.00753008, -0.01162821, -0.007264566, -0.01145204, -0.0209154, -0.01076291, 0.003758052, -0.003036052, -0.006317725, 0.005359877, -0.009784475, 0.003919248
75.09138299999999, -0.004622062, -0.01892272, -0.01091273, -0.006017182, -0.007118574, -0.01678263, -0.02195458, 0.02966645, -0.009790448, -0.01132743, -0.02707447, 0.002169221, -0.01322625, -0.01428368, -0.01208808, -0.01336506, -0.01966708, -0.0113939, 0.007229046, 0.0004179569, 0.002436909, 0.0006621877, -0.002078673, -0.002043065
75.141344, -0.007638769, -0.01797445, -0.01315243, -0.01361982, -0.002439952, -0.01667962, -0.02474022, 0.03050198, -0.01379963, -0.01168563, -0.02987953, -0.001631642, -0.01136836, -0.01395071, -0.007697556, -0.01017841, -0.02080583, -0.01040224, 0.006547493, -0.003509231, -0.00851946, 0.007602622, -0.003537156, 0.002761509
75.191305, -0.007179253, -0.02099355, -0.0144008, -0.009557239, -0.003001175, -0.01358547, -0.02507123, 0.03008039, -0.0158638, -0.01860094, -0.03108619, 0.007306781, -0.01431868, -0.01111655, -0.01137908, -0.006593311, -0.03069917, -0.007296366, 0.009440493, -0.000924118, -0.009007981, 0.009542048, -0.005864246, -0.00431175
75.241266, -0.005805963, -0.01634826, -0.01191425, -0.003041507, -0.00602293, -0.01631328, -0.0311447, 0.02805861, -0.01637653, -0.02142208, -0.02849979, -0.002010999, -0.01246944, -0.01108432, -0.009934992, -0.006337011, -0.02064446, -0.01172995, 0.01694529, -0.005239175, -0.005140538, -0.001889341, -0.005227732, -0.00457221
75.29122700000001, -0.005581585, -0.01868359, -0.01281742, -0.008536223, -0.007373909, -0.02011862, -0.02708958, 0.02388637, -0.01437404, -0.01915814, -0.02985725, 0.0008981563, -0.002386564, -0.0147505, -0.007767062, -0.007657384, -0.02209444, -0.01486485, 0.007363706, 0.002268418, -0.01072724, 0.001423754, -0.004835199, -0.004490696
75.341188, -0.007408912, -0.01805687, -0.01312005, -0.003138577, -0.003549909, -0.01302199, -0.02576613, 0.02829647, -0.009796967, -0.01431064, -0.0294839, 0.009662895, -0.007432941, -0.00946807, -0.01063349, -0.008368454, -0.02584339, -0.01643367, 0.009972401, -0.007317591, -0.001921483, 0.004322774, -0.004688433, -7.449869e-05
75.391149, 0.000229529, -0.01358605, -0.01590904, -0.006355967, -0.005916712, -0.01672921, -0.02192925, 0.02547567, -0.01306427, -0.01196202, -0.02971833, 0.006408669, -0.008808835, -0.01107601, -0.009449782, -0.01012293, -0.0124735, -0.01236933, 0.005833933, -0.0005195414, -0.00765664, -0.003031879, -0.002462081, -0.00419171
75.44110999999999, -0.006235105, -0.01634309, -0.0102272, -0.007243828, -0.006744924, -0.01495494, -0.01913199, 0.02007096, -0.00934195, -0.01209179, -0.02542073, -0.001816204, -0.01240092, -0.01004412, -0.01092067, -0.01329825, -0.0130494, -0.01117887, 0.005603408, 0.0009171118, -0.001325655, 0.0003031764, -0.007196767, -0.002762228
75.49107100000001, -0.0007777523, -0.02629821, -0.008544357, -0.00958186, -0.004998827, -0.0161918, -0.02047405, 0.01648714, -0.00939678, -0.02002215, -0.02109657, 0.006315008, -0.01181017, -0.01222788, -0.005449017, -0.01048384, -0.01345772, -0.01478164, 0.003049262, -0.006871256, -0.004286779, 0.002845111, -0.008184258, -0.003958617
75.541032, -0.0008698867, -0.01816844, -0.01454222, -0.009411441, -0.004016487, -0.01312449, -0.01937183, 0.02117744, -0.006819039, -0.01714629, -0.01817578, -0.002842251, -0.005964358, -0.01380591, -0.005775649, -0.01579915, -0.007337108, -0.01192674, 0.005127306, -0.006218668, -0.01207774, 0.002315109, -0.001998707, 0.003210931
75.590993, -0.008020604, -0.02210541, -0.008195842, -0.009516153, -0.004325793, -0.01872714, -0.02750019, 0.01574691, 0.0008220164, -0.01450051, -0.0254785, 0.0003333715, -0.01421729, -0.01050521, -0.005770409, -0.009962688, -0.01262014, -0.01388291, -0.001140597, -0.000875991, 0.006730873, 0.002578654, -0.009812526, -0.001176438
75.64095399999999, -0.00708398, -0.02172851, -0.01165774, -0.008566657, -0.003565989, -0.01121965, -0.0263517, 0.0168237, -0.01159852, -0.01693696, -0.02454931, 0.001838763, -0.007508293, -0.01210409, -0.006665962, -0.011557, -0.0163186, -0.01470698, 0.001115618, 0.001875121, -0.01065457, 0.0001543041, -0.001756585, -0.0005371923
75.690915, -0.01170541, -0.02520594, -0.01587768, -0.01077536, -0.007985227, -0.02022856, -0.02244432, 0.01769825, -0.003094282, -0.01180149, -0.02549359, 0.001787902, -0.00834623, -0.01207611, -0.005609985, -0.01396782, -0.01604156, -0.01530639, -0.0001722902, -0.005268135, -0.006538205, 0.002657068, -0.008706458, -0.002876622
75.740876, -0.003451856, -0.02078696, -0.01922346, -0.008107549, -0.002384299, -0.02022131, -0.02181916, 0.01283696, -0.004617183, -0.01495568, -0.02194893, 0.001766114, -0.0102149, -0.01379039, -0.007778385, -0.008658508, -0.01785792, -0.01786995, -0.00508159, -0.003845708, -0.01113893, 0.00416602, -0.004235705, -0.002867252
75.790837, -0.01073145, -0.02434424, -0.01581229, -0.004591736, -0.001780951, -0.01492462, -0.01918084, 0.01302733, -0.005384924, -0.01050142, -0.02567635, -0.008340409, -0.01308861, -0.009563333, -0.006171096, -0.01633116, -0.01111324, -0.02090629, -0.004011494, -0.001102777, -0.009752978, 0.000483271, -0.006055694, -0.003263775
75.84079800000001, -0.01047587, -0.02014483, -0.01307635, -0.01094808, -0.007003471, -0.009241212, -0.02669741, 0.01162779, -0.01081228, -0.005169109, -0.02120913, -0.001173947, -0.0144823, -0.01259317, -0.006156591, -0.0106088, -0.01532173, -0.02226204, -0.0004147186, -0.002478524, 0.0002401329, 0.002304474, -0.006179129, -0.001847811
75.890759, -0.008138213, -0.02873094, -0.015615, -0.008380528, -0.005678754, -0.001522753, -0.02487517, 0.01080083, -0.007377829, -0.0062755, -0.0176692, -0.004019438, -0.005367878, -0.01127381, -0.00698814, -0.01100336, -0.01233838, -0.01552029, -0.006088979, -0.003195918, -0.008948186, 0.001998378, -0.00227516, -0.008416865
75.94072, -0.007502799, -0.02048273, -0.01614662, -0.01452829, -0.00274223, -0.001654609, -0.0254211, 0.02092997, -0.01158078, -0.001185974, -0.01848063, -0.002160439, -0.01594913, -0.007688472, -0.006756928, -0.01162574, -0.01146313, -0.01669346, 0.005263801, -0.002910889, -0.005003708, 0.000142425, -0.001326159, -0.003802448
75.990681, 0.008459339, -0.02009531, -0.0155599, -0.002389517, -0.002154606, -0.004794058, -0.02350628, 0.02123683, -0.01163476, -0.005852393, -0.02219834, -0.00247119, -0.01429696, -0.008288359, -0.006083232, -0.01121414, -0.01290182, -0.01833048, -0.004654626, -0.001651547, -0.008433174, 0.0008120207, -0.00273866, -0.007464867
76.04064200000001, 0.01352185, -0.01570779, -0.01688423, -0.01202776, -0.005101646, -0.002187414, -0.02989388, 0.0281073, -0.009997807, -0.004631538, -0.02272214, -0.002075311, -0.009106826, -0.01061755, -0.005202853, -0.004448496, -0.01687016, -0.01393154, -0.002364397, -0.002620839, -0.01665151, -0.0002291087, -0.00372883, -0.008733907
76.090603, 0.01847172, -0.02448533, -0.01475421, -0.005968539, -0.0006014674, -0.01037683, -0.03713724, 0.02899373, -0.009446284, -0.008694595, -0.02808339, -0.006702519, -0.007814785, -0.009712437, -0.003628575, -0.007083238, -0.01668912, -0.01489802, -0.0006310428, 0.002511471, -0.0140654, 0.001942905, -0.007425206, -0.009588853
76.140564, 0.02064712, -0.01880983, -0.01823896, -0.001726541, -0.005056198, -0.006030022, -0.02885843, 0.02950684, -0.01618797, -0.007658413, -0.02209944, -0.006146172, -0.0121024, -0.009087186, -0.003793075, -0.006532175, -0.01359873, -0.01664976, 0.005387562, 0.001103167, -0.01898452, -0.0005850528, -0.007670625, -0.002393113
76.19052499999999, 0.03071434, -0.02360233, -0.01835692, 0.002992971, -0.001413487, -0.005041028, -0.02800073, 0.02934554, -0.01912943, -0.006268862, -0.02030832, -0.01149, -0.01677887, -0.009593442, 0.0008864182, -0.008465291, -0.01268823, -0.01954282, -0.001714543, -0.004876505, -0.01680416, 0.0008579229, -0.002846669, -0.008760056
76.240486, 0.03602318, -0.02051232, -0.01289566, -0.01207003, -0.003450175, -0.01079253, -0.02948283, 0.02979492, -0.01116206, -0.002839519, -0.01511089, -0.002083021, -0.01598057, -0.008584118, -0.005736944, -0.01141555, -0.01552561, -0.0163124, -0.007353433, -0.004010934, -0.009922141, -0.0006865554, -0.002304882, -0.002848528
76.290447, 0.03087812, -0.02807606, -0.01438559, -0.01040591, 0.001401179, -0.005041441, -0.03058113, 0.02900583, -0.0117142, -0.003171165, -0.009819643, -0.01063689, -0.0111075, -0.009585499, -0.003242914, -0.0054158, -0.01212264, -0.01431252, -0.01004046, 0.002984754, -0.01865525, -0.001995134, -0.004928716, -0.003646612
76.340408, 0.03037083, -0.02459879, -0.01784689, -0.01361912, -0.002516353, -0.01066291, -0.03195334, 0.03385903, -0.01299017, -0.002848492, -0.004217896, -0.007501063, -0.01721644, -0.009022934, -0.004226552, -0.01032891, -0.01190933, -0.02014023, -0.006640351, -0.006967963, -0.006984863, 0.0002747216, -0.005246797, -0.004581776
76.39036900000001, 0.02072684, -0.005851344, -0.0146957, -0.01006024, -0.001357319, -0.005113239, -0.02841808, 0.03030561, -0.01888855, -0.001312739, -0.005480468, -0.004762027, -0.01243277, -0.01420205, -0.006730672, -0.01203246, -0.01150605, -0.02118422, -0.00842938, -0.008057306, -0.004878763, -0.005181047, -0.007383613, -0.003013112
76.44033, 0.03235677, -0.005298388, -0.01591904, -0.01351007, -0.002181354, -0.00609416, -0.02620509, 0.02750411, -0.01202448, -0.006006474, -0.00291394, -0.004182825, -0.01847334, -0.009680954, -0.009658106, -0.0134255, -0.009752501, -0.01680038, -0.01168386, -0.002564506, -0.01066278, -0.005379993, -0.01097777, -0.01111169
76.490291, 0.03793194, 0.004055431, -0.01453318, -0.002420246, -0.003575046, -0.007566127, -0.02289135, 0.02499059, -0.014081, -0.0067382, -0.0002421848, 0.001957575, -0.01678615, -0.01004256, -0.005697282, -0.00859552, -0.008592801, -0.01978165, -0.01081182, -0.003282794, -0.01069676, -0.007148649, -0.004832618, -0.007526729
76.540252, 0.031022, 0.005666581, -0.01789838, -0.01722243, 0.0002484302, -0.01324036, -0.02878245, 0.02498605, -0.01561298, -0.004982494, -0.00371995, 0.003272707, -0.01164476, -0.00979142, -0.006274683, -0.01083608, -0.01527459, -0.01404819, -0.01597142, -0.003699651, -0.009257387, -0.002427211, -0.006128082, -0.006895456
76.59021300000001, 0.02803661, 0.003704725, -0.02487134, -0.01297312, -0.001169832, -0.005677411, -0.02856826, 0.02641314, -0.01562073, -0.002074569, -0.004455874, -6.874703e-06, -0.01084442, -0.01094647, -0.002471201, -0.008942824, -0.01485887, -0.01658858, -0.007622613, -0.001159575, -0.004573441, -0.002102213, -0.0107524, -0.006715873
76.640174, 0.02841375, 0.009632906, -0.01287362, -0.007370302, -5.089777e-05, -0.009691004, -0.02602656, 0.01808893, -0.01540668, -0.004610534, 0.0018554, 0.001126327, -0.009270927, -0.004192992, -0.0008263801, -0.01271254, -0.01252552, -0.01826436, -0.008822767, -0.001713939, -0.01279914, -0.003020243, -0.004724848, -0.006019977
76.690135, 0.02744211, 0.00403136, -0.0160359, -0.008324569, 0.001003859, -0.01262137, -0.02442097, 0.02124196, -0.01945676, -0.003254711, -0.005115219, 0.003426366, -0.01831404, -0.01235964, -0.005695945, -0.0113784, -0.0128926, -0.01939081, -0.01169501, -0.007007655, -0.007789983, -0.004804271, -0.008440818, -0.01044036
76.74009599999999, 0.02490332, 0.01369226, -0.02068433, -0.008465204, 0.005571984, -0.008160484, -0.03287545, 0.01973631, -0.01724495, -0.007703764, -0.001501644, 0.005576721, -0.02097029, -0.009746157, -0.0005721701, -0.009337293, -0.01033179, -0.02029013, -0.008373382, -0.004492465, -0.008717447, 0.001676233, -0.0005646563, -0.01129864
76.790057, 0.02600879, 0.01455781, -0.01837948, -0.01438496, 0.0002258851, -0.01153276, -0.03041196, 0.01989614, -0.01990245, -0.0113689, -0.002941096, 0.005890323, -0.01748945, -0.008742153, -0.004106457, -0.01476451, -0.0131429, -0.01859158, -0.01092973, -0.007841755, -0.01512043, -0.0005376763, -0.005208361, -0.007838262
76.840018, 0.03300115, 0.02169986, -0.02063694, -0.004100923, -0.0009910024, -0.01182646, -0.03319843, 0.01517693, -0.01991906, -0.01067611, -0.002904473, 0.007622241, -0.0152739, -0.0108445, -0.003698558, -0.008572636, -0.008587947, -0.02638952, -0.01042428, -0.005195666, -0.01260264, -0.003260915, -0.008011289, -0.009712396
76.889979, 0.02136309, 0.01913134, -0.01872094, -0.008595154, -0.004177095, -0.009116879, -0.0300065, 0.01563209, -0.01713402, -0.01750711, -0.001163592, 0.007723842, -0.01885031, -0.01258409, -0.005909366, -0.007951235, -0.01161317, -0.02090703, -0.007517746, -0.006108932, -0.01470892, 0.002082632, -0.003670189, -0.01390451
76.93994000000001, 0.02245882, 0.02280723, -0.0156613, -0.006180887, 0.0003311157, -0.01191118, -0.04042332, 0.01458349, -0.01956348, -0.01635331, 0.004738878, 0.02139224, -0.00729678, -0.006408367, -0.004003391, -0.004723949, -0.001772383, -0.01667543, 0.001118616, 0.0009219191, -0.01704298, -0.003078416, -0.008032093, -0.009752674
76.989901, 0.03500539, 0.04020463, -0.0118337, -0.0006456605, -0.002557944, -0.01238519, -0.01656006, 0.01769404, -0.006742841, -0.009350501, 0.01885606, 0.04021406, -0.002221944, -0.007899925, -0.00123789, -0.007448839, -0.002786159, 0.001005216, -0.000518445, -0.004323586, -0.00942965, -0.009027021, -0.002715867, -0.001684972
